Fecha;CCAA;cod_ine;CasosAcc;IngresadosAcc;UCIAcc;FallecidosAcc;PCRDia;Ingresados;UCI;PorcenCamas;Ingresos24h;Altas24h;PorcenUCI
2020-09-25;Castilla La Mancha;08;39954;9911;689;3111;4121;660;85;0.1429;79;62;0.2436
2020-09-25;Castilla y León;07;44353;10475;757;2994;7050;718;90;0.1177;102;77;0.2632
2020-09-25;Cataluña;09;135469;31020;3109;5829;20326;1313;150;0.0307;97;89;0.1380
2020-09-25;Ceuta;18;528;37;7;10;84;12;3;0.0710;0;0;0.1765
2020-09-25;Comunidad Valenciana;10;38112;7750;914;1583;9734;542;81;0.0479;65;53;0.0803
2020-09-25;Extremadura;11;9890;2202;181;564;3071;207;27;0.0663;23;10;0.1330
2020-09-25;Galicia;12;20420;3857;419;726;5735;253;32;0.0312;31;22;0.0448
2020-09-25;Madrid;13;213709;47471;3797;9213;20118;3873;455;0.2543;490;423;0.4012
2020-09-25;Melilla;19;860;89;9;4;139;16;3;0.0904;1;1;0.2500
2020-09-25;Murcia;14;17109;1838;262;201;3819;282;58;0.0801;59;46;0.1480
2020-09-25;Navarra;15;16572;2630;188;563;3694;187;26;0.1003;28;26;0.2185
2020-09-25;País Vasco;16;42464;7706;619;1838;-;470;61;0.1029;51;73;0.1943
2020-09-25;La Rioja;17;7961;1774;112;409;998;86;21;0.1103;9;14;0.3750
2020-09-28;Andalucía;01;59873;9559;1030;1780;-;1237;175;0.0762;125;42;0.1162
2020-09-28;Aragón;02;35849;5157;413;1360;2751;480;66;0.1194;33;16;0.3333
2020-09-28;Asturias;03;5268;1279;149;344;3576;71;14;0.0225;8;1;0.0576
2020-09-28;Baleares;04;13619;1811;265;289;3363;297;65;0.1009;17;8;0.2313
2020-09-28;Canarias;05;13243;1824;352;232;3543;257;67;0.0521;21;8;0.1469
2020-09-28;Cantabria;06;6700;1301;100;234;1435;66;9;0.0423;4;0;0.0783
2020-09-28;Castilla La Mancha;08;41527;9950;691;3135;4683;670;85;0.1448;58;21;0.2450
2020-09-28;Castilla y León;07;46459;10612;766;3020;8110;817;101;0.1330;98;26;0.2845
2020-09-28;Cataluña;09;138652;31134;3125;5835;16688;1303;152;0.0551;88;56;0.1404
2020-09-28;Ceuta;18;569;37;7;10;89;15;4;0.0857;1;0;0.2353
2020-09-28;Comunidad Valenciana;10;39171;7827;923;1587;7612;533;79;0.0474;65;15;0.0792
2020-09-28;Extremadura;11;10357;2243;183;570;3033;230;27;0.0736;15;2;0.1357
2020-09-28;Galicia;12;21017;3903;427;733;6555;246;30;0.0305;29;9;0.0421
2020-09-28;Madrid;13;227158;47695;3806;9246;27179;3841;469;0.2596;275;177;0.4118
2020-09-28;Melilla;19;953;91;9;4;134;16;2;0.0904;1;0;0.1667
2020-09-28;Murcia;14;18273;1904;267;202;3292;317;71;0.0900;70;24;0.1802
2020-09-28;Navarra;15;17575;2668;191;569;3588;196;29;0.1052;11;8;0.2458
2020-09-28;País Vasco;16;43668;7831;632;1848;8251;479;64;0.1060;34;7;0.2065
2020-09-28;La Rioja;17;8335;1788;112;413;1430;76;20;0.0974;2;2;0.3571
2020-09-29;Andalucía;01;61279;9645;1044;1805;12671;1230;173;0.0759;149;138;0.1150
2020-09-29;Aragón;02;36090;5166;413;1360;1419;463;63;0.1154;48;48;0.3182
2020-09-29;Asturias;03;5335;1286;150;344;3148;75;17;0.0238;18;5;0.0700
2020-09-29;Baleares;04;13708;1820;265;291;2636;276;60;0.0939;8;29;0.2135
2020-09-29;Canarias;05;13321;1837;354;232;3916;255;67;0.0521;18;20;0.1611
2020-09-29;Cantabria;06;6773;1303;100;234;893;64;10;0.0411;12;7;0.0870
2020-09-29;Castilla La Mancha;08;42478;9988;691;3152;3929;626;80;0.1354;69;99;0.2292
2020-09-29;Castilla y León;07;47305;10724;774;3032;6177;805;106;0.1327;97;96;0.3136
2020-09-29;Cataluña;09;139164;31222;3140;5837;7867;1364;155;0.0567;109;163;0.1423
2020-09-29;Ceuta;18;589;37;7;10;97;16;5;0.0914;2;0;0.2941
2020-09-29;Comunidad Valenciana;10;40071;7889;930;1595;6151;501;83;0.0445;69;81;0.0813
2020-09-29;Extremadura;11;10496;2251;184;574;2150;218;29;0.0695;17;12;0.1457
2020-09-29;Galicia;12;21138;3921;429;734;5616;248;30;0.0306;29;22;0.0420
2020-09-29;Madrid;13;230386;47913;3819;9353;21094;3775;484;0.2492;427;499;0.4187
2020-09-29;Melilla;19;964;94;9;4;145;15;2;0.0847;1;2;0.1667
2020-09-29;Murcia;14;18712;1945;280;211;3369;294;70;0.0830;53;53;0.1777
2020-09-29;Navarra;15;17908;2686;193;571;3349;185;26;0.0989;21;22;0.2203
2020-09-29;País Vasco;16;44000;7989;581;1860;8938;463;56;0.1008;57;80;0.1783
2020-09-29;La Rioja;17;8455;1798;114;415;1217;68;19;0.0872;5;13;0.3393
2020-09-30;Andalucía;01;62421;9733;1048;1827;6140;1220;183;0.0742;162;157;0.1196
2020-09-30;Aragón;02;36409;5175;413;1360;1516;418;61;0.1040;34;60;0.3081
2020-09-30;Asturias;03;5401;1296;150;346;1704;72;16;0.0229;18;11;0.0658
2020-09-30;Baleares;04;13858;1847;266;297;1242;254;56;0.0856;10;30;0.1993
2020-09-30;Canarias;05;13485;1855;357;232;2464;265;63;0.0542;22;15;0.1522
2020-09-30;Cantabria;06;6806;1305;100;235;675;63;11;0.0404;8;7;0.0957
2020-09-30;Castilla La Mancha;08;43172;10061;698;3178;2514;628;84;0.1358;63;63;0.2407
2020-09-30;Castilla y León;07;47849;10797;779;3053;2902;805;112;0.1311;108;89;0.3191
2020-09-30;Cataluña;09;140115;31272;3142;5838;5330;1513;157;0.0623;114;121;0.1435
2020-09-30;Ceuta;18;601;37;7;10;32;16;5;0.0920;0;0;0.2941
2020-09-30;Comunidad Valenciana;10;40686;7948;939;1600;2896;472;78;0.0417;67;55;0.0773
2020-09-30;Extremadura;11;10676;2269;184;577;1552;203;28;0.0648;9;13;0.1407
2020-09-30;Galicia;12;21191;3927;429;739;4218;236;30;0.0291;31;24;0.0420
2020-09-30;Madrid;13;235196;48145;3829;9409;18229;3683;487;0.2422;433;498;0.4170
2020-09-30;Melilla;19;999;95;9;4;124;11;2;0.0621;0;4;0.1667
2020-09-30;Murcia;14;19207;1984;287;213;2610;287;70;0.0815;64;54;0.1777
2020-09-30;Navarra;15;18175;2707;194;573;3160;174;23;0.0912;18;27;0.1797
2020-09-30;País Vasco;16;44420;8066;660;1883;5490;459;55;0.1000;67;77;0.1763
2020-09-30;La Rioja;17;8521;1810;115;417;1778;76;18;0.0974;13;5;0.3214
2020-10-01;Andalucía;01;63766;9815;1060;1845;10931;1169;186;0.0712;147;158;0.1227
2020-10-01;Aragón;02;36704;5339;424;1411;2954;429;63;0.1058;58;35;0.3182
2020-10-01;Asturias;03;5512;1300;150;349;2758;66;14;0.0208;12;12;0.0576
2020-10-01;Baleares;04;14005;1852;270;299;2357;247;55;0.0824;17;23;0.1957
2020-10-01;Canarias;05;13676;1870;361;232;2476;248;63;0.0503;21;21;0.1514
2020-10-01;Cantabria;06;6850;1307;100;235;1403;60;12;0.0385;13;7;0.1043
2020-10-01;Castilla La Mancha;08;43714;10097;699;3196;3125;622;91;0.1342;77;87;0.2600
2020-10-01;Castilla y León;07;48664;10870;791;3064;4851;810;106;0.1311;116;103;0.2920
2020-10-01;Cataluña;09;140416;31314;3147;5847;17169;1324;158;0.0542;134;150;0.1442
2020-10-01;Ceuta;18;623;37;7;10;101;16;5;0.0904;0;0;0.2941
2020-10-01;Comunidad Valenciana;10;41248;7999;946;1607;5389;455;76;0.0400;63;43;0.0746
2020-10-01;Extremadura;11;10853;2277;184;581;3104;202;30;0.0657;15;14;0.1523
2020-10-01;Galicia;12;21463;3960;435;746;4775;252;33;0.0310;43;20;0.0462
2020-10-01;Madrid;13;238423;48316;3841;9450;15717;3622;497;0.2366;397;417;0.4212
2020-10-01;Melilla;19;1035;95;9;4;25;12;2;0.0678;4;3;0.1667
2020-10-01;Murcia;14;19736;2022;294;215;2038;290;71;0.0823;61;41;0.1802
2020-10-01;Navarra;15;18409;2719;194;574;3376;200;26;0.0961;28;26;0.2016
2020-10-01;País Vasco;16;44878;8140;666;1889;6586;459;55;0.1002;64;62;0.1752
2020-10-01;La Rioja;17;8632;1826;116;419;1290;76;18;0.0974;10;11;0.3214
2020-10-02;Andalucía;01;65340;9913;1071;1867;16098;1158;185;0.0705;163;142;0.1215
2020-10-02;Aragón;02;37071;5350;424;1411;3152;420;60;0.1031;55;57;0.3030
2020-10-02;Asturias;03;5588;1313;150;349;3570;75;17;0.0237;20;3;0.0700
2020-10-02;Baleares;04;14181;1861;272;300;3786;240;51;0.0796;17;18;0.1815
2020-10-02;Canarias;05;13880;1893;362;236;3599;251;56;0.0506;18;21;0.1333
2020-10-02;Cantabria;06;6888;1310;100;235;1547;61;11;0.0391;11;9;0.0957
2020-10-02;Castilla La Mancha;08;44632;10147;704;3211;4834;600;90;0.1280;62;62;0.2426
2020-10-02;Castilla y León;07;49638;10962;799;3076;7975;789;106;0.1269;89;76;0.2920
2020-10-02;Cataluña;09;142464;31396;3156;5851;9057;1363;166;0.0555;136;126;0.1505
2020-10-02;Ceuta;18;642;37;7;10;87;18;5;0.1011;2;0;0.2941
2020-10-02;Comunidad Valenciana;10;41839;8043;949;1613;9266;451;75;0.0396;59;51;0.0738
2020-10-02;Extremadura;11;11014;2288;184;590;3624;186;33;0.0592;11;14;0.1480
2020-10-02;Galicia;12;21675;3978;436;748;6035;239;33;0.0294;28;22;0.0462
2020-10-02;Madrid;13;240959;48484;3851;9473;18263;3561;513;0.2290;381;423;0.4261
2020-10-02;Melilla;19;1069;95;9;5;-;11;2;0.0621;1;2;0.1667
2020-10-02;Murcia;14;20152;2048;297;218;3639;288;63;0.0812;50;28;0.1587
2020-10-02;Navarra;15;18758;2737;196;578;3206;186;27;0.0899;26;42;0.2093
2020-10-02;País Vasco;16;45426;8226;669;1894;8950;451;56;0.0982;57;65;0.1755
2020-10-02;La Rioja;17;8716;1836;117;421;1487;24;17;0.0308;7;9;0.3036
2020-10-05;Andalucía;01;66865;9982;1080;1885;13128;1227;173;0.0747;121;46;0.1133
2020-10-05;Aragón;02;37393;5364;425;1411;3273;450;64;0.1103;37;11;0.3232
2020-10-05;Asturias;03;5917;1343;151;350;3278;106;20;0.0335;20;4;0.0823
2020-10-05;Baleares;04;14478;1870;275;304;3038;210;51;0.0689;5;6;0.1802
2020-10-05;Canarias;05;14271;1941;371;237;3776;281;56;0.0570;23;4;0.1343
2020-10-05;Cantabria;06;7045;1315;100;237;1448;46;13;0.0320;8;4;0.1215
2020-10-05;Castilla La Mancha;08;45612;10223;714;3220;4770;656;92;0.1400;67;20;0.2493
2020-10-05;Castilla y León;07;51603;11095;809;3108;7623;857;119;0.1391;75;13;0.3420
2020-10-05;Cataluña;09;148015;31472;3161;5853;18826;1408;174;0.0587;113;62;0.1604
2020-10-05;Ceuta;18;682;47;10;11;90;19;5;0.1086;3;0;0.2941
2020-10-05;Comunidad Valenciana;10;42969;8099;957;1617;6800;534;69;0.0494;49;21;0.0703
2020-10-05;Extremadura;11;11448;2309;186;600;3259;190;30;0.0604;10;3;0.1345
2020-10-05;Galicia;12;22385;4026;441;758;6629;253;39;0.0312;31;8;0.0548
2020-10-05;Madrid;13;247575;48710;3858;9502;20880;3625;506;0.2323;212;130;0.4154
2020-10-05;Melilla;19;1130;99;9;5;--;17;2;0.0960;5;0;0.1667
2020-10-05;Murcia;14;21100;2117;302;223;3353;312;69;0.0881;48;26;0.1756
2020-10-05;Navarra;15;19587;2802;198;583;2975;225;24;0.1076;25;7;0.1860
2020-10-05;País Vasco;16;46405;8327;668;1896;7894;453;59;0.1006;33;17;0.1947
2020-10-05;La Rioja;17;8932;1856;121;425;1111;80;15;0.0929;6;8;0.2632
2020-10-06;Andalucía;01;68514;10097;1096;1933;11781;1223;167;0.0745;171;150;0.1094
2020-10-06;Aragón;02;37679;5367;426;1411;1639;418;62;0.1008;38;52;0.2375
2020-10-06;Asturias;03;6002;1350;151;350;2406;106;21;0.0332;17;9;0.0864
2020-10-06;Baleares;04;14573;1882;276;309;1720;217;43;0.0709;19;14;0.1547
2020-10-06;Canarias;05;14347;1951;373;239;3881;286;60;0.0580;17;11;0.1439
2020-10-06;Cantabria;06;7082;1316;100;237;791;53;9;0.0340;12;9;0.0783
2020-10-06;Castilla La Mancha;08;46583;10262;717;3225;3695;629;93;0.1342;70;91;0.2514
2020-10-06;Castilla y León;07;52263;11203;814;3129;4710;841;117;0.1325;102;78;0.2903
2020-10-06;Cataluña;09;148867;31507;3162;5858;8288;1420;181;0.0584;123;110;0.1654
2020-10-06;Ceuta;18;696;47;11;11;74;18;5;0.1011;1;1;0.2941
2020-10-06;Comunidad Valenciana;10;43558;8158;961;1623;5178;464;70;0.0425;76;70;0.0714
2020-10-06;Extremadura;11;11612;2315;185;608;2186;170;25;0.0539;14;15;0.1121
2020-10-06;Galicia;12;22548;4044;443;766;6398;247;34;0.0310;43;30;0.0497
2020-10-06;Madrid;13;252762;49070;3883;9628;13953;3483;494;0.2232;317;452;0.4053
2020-10-06;Melilla;19;1162;99;9;5;--;18;2;0.1017;2;1;0.1667
2020-10-06;Murcia;14;21518;2147;311;223;3384;345;66;0.0971;45;42;0.1688
2020-10-06;Navarra;15;19881;2824;204;600;3192;206;24;0.0981;25;33;0.1860
2020-10-06;País Vasco;16;46762;8374;663;1906;7631;472;56;0.1012;62;57;0.1806
2020-10-06;La Rioja;17;9001;1867;122;425;907;80;15;0.0930;8;13;0.2500
2020-10-07;Andalucía;01;70560;10195;1101;1941;7333;1183;164;0.0721;165;162;0.1081
2020-10-07;Aragón;02;38088;5378;426;1411;1353;418;60;0.1021;56;44;0.3015
2020-10-07;Asturias;03;6121;1358;152;351;2326;116;21;0.0363;14;9;0.0864
2020-10-07;Baleares;04;14717;1900;277;310;1322;205;43;0.0668;6;14;0.1547
2020-10-07;Canarias;05;14463;1964;378;239;2904;270;65;0.0547;19;28;0.1559
2020-10-07;Cantabria;06;7124;1317;100;237;621;50;9;0.0321;6;3;0.0783
2020-10-07;Castilla La Mancha;08;47139;10305;720;3235;1859;601;94;0.1281;71;84;0.2500
2020-10-07;Castilla y León;07;52959;11291;821;3149;3457;848;127;0.1318;111;88;0.2960
2020-10-07;Cataluña;09;150438;31558;3169;5861;5858;1394;181;0.0569;133;261;0.1629
2020-10-07;Ceuta;18;717;48;11;11;25;16;5;0.0914;0;2;0.2941
2020-10-07;Comunidad Valenciana;10;43938;8201;964;1634;2516;494;69;0.0435;85;56;0.0685
2020-10-07;Extremadura;11;11839;2331;186;617;1467;173;30;0.0550;19;9;0.1345
2020-10-07;Galicia;12;22765;4061;446;768;5587;242;37;0.0299;36;24;0.0520
2020-10-07;Madrid;13;255615;49212;3890;9634;4891;3490;498;0.2213;369;437;0.4036
2020-10-07;Melilla;19;1182;100;9;6;48;19;1;0.1073;4;3;0.0833
2020-10-07;Murcia;14;22171;2194;316;224;2615;361;68;0.1015;68;47;0.1722
2020-10-07;Navarra;15;20144;2851;204;603;2686;228;25;0.1085;49;34;0.1938
2020-10-07;País Vasco;16;46811;8374;663;1906;4897;474;54;0.1013;77;82;0.1742
2020-10-07;La Rioja;17;9110;1876;123;425;604;80;17;0.0930;11;7;0.2833
